Traffic_Level,ID,Weather,Type_of_order,Type_of_vehicle,Delivery_person_Age,Delivery_person_Ratings,temperature,humidity,precipitation,Distance (km),Delivery Time (m)
Very High,3B64,smoke,Meal,motorcycle,28,4.8,26.69,44.0,0.0,19.24,52.8
Very High,698F,broken clouds,Drinks,scooter,32,4.1,26.4,88.0,0.0,25.66,7.583.333.333
Very High,B81B,mist,Buffet,motorcycle,22,4.9,25.08,73.0,0.0,26.09,5.126.666.667
Very High,F24,clear sky,Drinks,motorcycle,37,4.3,27.05,49.0,0.0,23.45,5.863.333.333
Very High,13DD,scattered clouds,Drinks,motorcycle,39,4.3,26.39,87.0,0.0,19.45,6.533.333.333
Very High,4.00E+64,scattered clouds,Snack,motorcycle,28,5.0,26.39,87.0,0.0,26.07,68.95
Very High,A528,clear sky,Snack,motorcycle,28,4.6,17.79,68.0,0.0,23.01,5.213.333.333
Very High,22FA,scattered clouds,Buffet,motorcycle,36,4.9,26.47,87.0,0.0,29.7,7.573.333.333
Very High,8679,clear sky,Meal,motorcycle,31,4.9,19.9,46.0,0.0,24.55,4.603.333.333
Very High,52C1,smoke,Buffet,motorcycle,37,4.9,25.73,44.0,0.0,28.28,6.098.333.333
Very High,6A8B,mist,Drinks,motorcycle,33,4.2,25.14,73.0,0.0,26.2,5.811.666.667
Very High,69D7,clear sky,Drinks,scooter,22,4.6,17.24,53.0,0.0,31.62,58.45
Very High,900A,fog,Meal,motorcycle,29,4.9,19.08,93.0,0.0,26.65,5.513.333.333
Very High,3464,scattered clouds,Meal,scooter,32,3.5,26.43,88.0,0.0,18.22,5.303.333.333
Very High,68BC,clear sky,Snack,motorcycle,30,4.6,19.99,47.0,0.0,26.05,5.383.333.333
Very High,55DF,fog,Drinks,motorcycle,30,4.9,19.19,93.0,0.0,25.08,6.488.333.333
Very High,817C,broken clouds,Buffet,scooter,30,4.9,21.02,65.0,0.0,33.29,5.923.333.333
Very High,6D4F,broken clouds,Buffet,motorcycle,39,4.6,21.25,64.0,0.0,22.72,5.033.333.333
Very High,37C5,clear sky,Drinks,motorcycle,24,4.2,26.71,48.0,0.0,27.43,75.3
Very High,951C,broken clouds,Snack,electric_scooter,31,4.0,21.11,65.0,0.0,30.82,6.948.333.333
Very High,72B6,clear sky,Buffet,motorcycle,35,4.6,19.89,47.0,0.0,25.22,56.45
Very High,62D9,clear sky,Snack,motorcycle,21,4.5,19.99,47.0,0.0,26.05,53.8
Very High,2A15,mist,Buffet,motorcycle,23,4.9,25.14,73.0,0.0,27.2,51.45
Very High,BD76,scattered clouds,Snack,motorcycle,38,4.9,26.39,87.0,0.0,19.45,6.018.333.333
Very High,BD71,clear sky,Buffet,motorcycle,22,4.4,19.37,65.0,0.0,27.04,5.263.333.333
Very High,89F8,broken clouds,Meal,motorcycle,26,4.6,26.4,88.0,0.0,21.6,58.45
Very High,7596,clear sky,Meal,motorcycle,27,4.8,19.79,46.0,0.0,28.38,54.15
Very High,685F,clear sky,Drinks,motorcycle,20,4.8,19.9,46.0,0.0,24.55,5.508.333.333
Very High,CD8D,clear sky,Meal,scooter,35,4.3,12.01,81.0,0.0,49.15,1.143.166.667
Very High,C938,clear sky,Drinks,motorcycle,26,4.8,18.45,58.0,0.0,31.21,6.638.333.333
Very High,207D,mist,Snack,scooter,35,3.8,19.5,93.0,0.0,29.57,6.973.333.333
Very High,CA59,mist,Snack,scooter,24,4.9,23.99,88.0,0.0,28.81,5.456.666.667
Very High,4629,clear sky,Drinks,scooter,28,4.9,19.93,47.0,0.0,27.74,6.068.333.333
Very High,3715,clear sky,Buffet,motorcycle,32,4.1,27.05,49.0,0.0,42.66,1.012.333.333
Very High,9ECC,clear sky,Drinks,electric_scooter,22,4.9,27.04,48.0,0.0,23.41,66.65
Very High,CD77,clear sky,Drinks,motorcycle,32,4.9,18.54,58.0,0.0,43.08,58.5
Very High,A875,haze,Drinks,electric_scooter,38,4.8,18.74,64.0,0.0,20.8,5.983.333.333
Very High,2A16,smoke,Drinks,scooter,31,4.0,26.34,44.0,0.0,22.89,7.406.666.667
Very High,9187,scattered clouds,Buffet,scooter,38,3.6,26.43,87.0,0.0,14.88,5.396.666.667
Very High,7.00E+01,mist,Buffet,motorcycle,32,4.4,19.5,93.0,0.0,29.57,67.7
Very High,4571,scattered clouds,Drinks,scooter,24,4.8,26.43,87.0,0.0,16.3,61.05
Very High,957D,clear sky,Buffet,motorcycle,39,4.7,19.47,65.0,0.0,25.16,5.378.333.333
Very High,C828,clear sky,Buffet,motorcycle,22,4.7,8.79,81.0,0.0,43.24,104.05
Very High,50D8,scattered clouds,Buffet,motorcycle,39,4.2,26.43,88.0,0.0,18.22,5.633.333.333
Very High,B4E3,clear sky,Meal,motorcycle,24,4.7,19.35,65.0,0.0,19.95,5.276.666.667
Very High,6228,clear sky,Drinks,electric_scooter,33,4.9,19.71,47.0,0.0,29.44,58.55
Very High,1E4A,scattered clouds,Snack,motorcycle,22,4.7,26.43,87.0,0.0,21.95,6.703.333.333
Very High,6211,broken clouds,Buffet,scooter,36,4.7,21.06,64.0,0.0,23.15,52.15
Very High,18D6,mist,Snack,scooter,29,4.6,25.15,73.0,0.0,24.84,55
Very High,BA02,mist,Snack,motorcycle,32,4.5,25.15,73.0,0.0,24.89,54.5
Very High,53F4,overcast clouds,Buffet,scooter,39,4.9,21.13,64.0,0.0,25.61,5.613.333.333
Very High,E92,clear sky,Meal,scooter,34,4.6,19.93,47.0,0.0,27.74,5.206.666.667
Very High,D065,clear sky,Drinks,scooter,27,4.1,10.63,80.0,0.0,54.98,1.419.166.667
Very High,94B7,clear sky,Buffet,scooter,26,4.8,19.93,47.0,0.0,25.39,4.976.666.667
Very High,54AE,clear sky,Drinks,motorcycle,28,4.7,19.47,65.0,0.0,25.29,6.176.666.667
Very High,49ED,broken clouds,Drinks,motorcycle,24,4.8,21.08,65.0,0.0,30.49,68.85
Very High,171C,broken clouds,Snack,motorcycle,31,4.9,26.4,88.0,0.0,25.66,7.241.666.667
Very High,D01F,clear sky,Buffet,motorcycle,38,4.6,17.99,58.0,0.0,28.91,5.556.666.667
Very High,B75C,clear sky,Snack,motorcycle,22,4.8,26.94,48.0,0.0,35.89,86.5
Very High,349D,clear sky,Buffet,motorcycle,23,4.9,17.31,53.0,0.0,27.79,5.103.333.333
Very High,3682,clear sky,Buffet,motorcycle,22,4.9,19.9,46.0,0.0,25.84,4.901.666.667
Very High,9491,smoke,Meal,motorcycle,26,4.9,26.92,44.0,0.0,28.78,59.9
Very High,B403,smoke,Drinks,electric_scooter,24,5.0,26.78,44.0,0.0,33.03,77.05
Very High,27A8,mist,Buffet,scooter,39,4.6,19.5,93.0,0.0,29.32,7.016.666.667
Very High,DFC4,clear sky,Buffet,scooter,38,4.8,18.62,58.0,0.0,41.45,5.476.666.667
Very High,BD24,scattered clouds,Drinks,motorcycle,25,4.6,26.38,74.0,0.0,28.47,7.726.666.667
Very High,7736,scattered clouds,Drinks,motorcycle,26,4.8,26.39,87.0,0.0,21.52,6.623.333.333
Very High,89B9,broken clouds,Buffet,scooter,23,4.6,21.08,65.0,0.0,29.29,6.448.333.333
Very High,2858,clear sky,Drinks,motorcycle,36,4.8,19.72,46.0,0.0,27.63,5.663.333.333
Very High,6ED9,broken clouds,Drinks,motorcycle,39,4.9,17.82,82.0,0.0,30.96,6.541.666.667
Very High,5.40E+09,broken clouds,Meal,motorcycle,26,4.5,26.41,87.0,0.0,21.13,5.676.666.667
Very High,BF2E,clear sky,Meal,electric_scooter,29,4.6,10.78,78.0,0.0,19.24,59.05
Very High,1D56,scattered clouds,Snack,motorcycle,34,4.7,26.39,87.0,0.0,23.05,6.653.333.333
Very High,BD95,scattered clouds,Meal,scooter,32,3.7,26.44,87.0,0.0,18.15,5.598.333.333
Very High,72BE,scattered clouds,Drinks,motorcycle,27,4.7,26.4,88.0,0.0,14.99,64.65
Very High,E1D6,haze,Snack,motorcycle,32,3.8,23.03,83.0,0.0,22.58,58.8
Very High,1CD8,clear sky,Buffet,motorcycle,32,4.2,17.22,53.0,0.0,30.65,4.958.333.333
Very High,A552,broken clouds,Snack,motorcycle,30,4.2,26.4,88.0,0.0,20.07,5.841.666.667
Very High,90DA,few clouds,Meal,scooter,33,4.9,19.04,65.0,0.0,29.29,6.118.333.333
Very High,48BF,scattered clouds,Drinks,electric_scooter,34,4.7,26.45,87.0,0.0,18.65,6.648.333.333
Very High,5.00E+75,clear sky,Snack,scooter,23,4.6,27.05,49.0,0.0,42.54,1.026.666.667
Very High,B723,smoke,Drinks,scooter,38,4.2,26.63,44.0,0.0,22.33,7.326.666.667
Very High,304F,scattered clouds,Drinks,scooter,37,4.8,26.41,87.0,0.0,24.02,7.011.666.667
Very High,74D4,clear sky,Snack,scooter,25,4.9,15.81,67.0,0.0,23.28,54
Very High,2401,broken clouds,Snack,motorcycle,29,4.5,21.33,67.0,0.0,28.06,5.646.666.667
Very High,C209,clear sky,Meal,motorcycle,26,4.7,11.69,77.0,0.0,19.22,74.65
Very High,113A,clear sky,Buffet,scooter,21,4.7,22.85,43.0,0.0,33.95,5.093.333.333
Very High,2C6A,mist,Meal,motorcycle,26,5.0,25.15,73.0,0.0,24.84,5.073.333.333
Very High,4960,clear sky,Snack,motorcycle,25,4.6,19.94,47.0,0.0,28.27,51.75
Very High,2415,smoke,Meal,motorcycle,31,4.6,25.73,44.0,0.0,28.28,6.066.666.667
Very High,A0C3,smoke,Snack,motorcycle,23,4.8,26.86,44.0,0.0,28.75,65.05
Very High,CF8,smoke,Snack,scooter,29,4.6,25.5,44.0,0.0,24.72,72.45
Very High,B0AA,mist,Drinks,scooter,27,4.6,25.13,73.0,0.0,26.07,6.561.666.667
Very High,5779,fog,Drinks,electric_scooter,21,4.7,19.13,93.0,0.0,20.0,62.35
Very High,CCD7,mist,Drinks,motorcycle,26,4.8,16.68,82.0,0.0,32.26,9.218.333.333
Very High,5DAA,clear sky,Buffet,motorcycle,39,5.0,19.81,47.0,0.0,24.58,48.35
Very High,3238,mist,Buffet,motorcycle,26,4.9,26.45,88.0,0.0,13.7,51.3
Very High,62CE,scattered clouds,Snack,motorcycle,21,4.1,26.45,87.0,0.0,20.12,6.326.666.667
Very High,C2AE,clear sky,Buffet,scooter,30,4.1,9.46,81.0,0.0,43.19,100.25
Very High,DF43,clear sky,Buffet,electric_scooter,36,5.0,21.76,56.0,0.0,24.77,4.896.666.667
Very High,761F,scattered clouds,Snack,motorcycle,29,2.5,26.36,87.0,0.0,26.14,5.516.666.667
Very High,D0CF,mist,Meal,motorcycle,29,4.6,16.53,82.0,0.0,21.75,5.488.333.333
Very High,30A1,broken clouds,Buffet,scooter,22,4.9,21.17,67.0,0.0,17.33,4.986.666.667
Very High,6A48,scattered clouds,Buffet,scooter,36,4.1,26.47,87.0,0.0,21.4,62.05
Very High,6DB0,scattered clouds,Snack,scooter,21,4.6,26.41,92.0,0.0,24.34,65.35
Very High,3FBB,scattered clouds,Drinks,motorcycle,28,4.8,26.4,87.0,0.0,22.96,6.771.666.667
Very High,591C,clear sky,Snack,motorcycle,23,4.5,19.71,47.0,0.0,29.44,52.55
Very High,D63A,clear sky,Snack,motorcycle,30,4.6,19.99,56.0,0.0,29.63,58.5
Very High,3DB4,clear sky,Meal,electric_scooter,23,5.0,17.79,68.0,0.0,22.97,4.636.666.667
Very High,A7E6,clear sky,Buffet,motorcycle,32,4.5,19.91,47.0,0.0,28.77,4.931.666.667
Very High,730C,clear sky,Meal,scooter,22,5.0,19.79,47.0,0.0,30.73,5.823.333.333
Very High,C5AD,mist,Snack,motorcycle,26,4.6,16.49,82.0,0.0,27.14,71.35
Very High,BA31,scattered clouds,Buffet,scooter,28,5.0,26.42,87.0,0.0,21.39,61.6
Very High,3C6A,scattered clouds,Meal,motorcycle,34,4.7,26.39,87.0,0.0,20.89,5.893.333.333
Very High,AC84,fog,Meal,scooter,34,4.2,18.97,93.0,0.0,26.95,5.228.333.333
Very High,7F5C,clear sky,Drinks,scooter,28,4.8,26.94,48.0,0.0,35.89,90.15
Very High,925E,mist,Snack,motorcycle,26,4.7,19.45,93.0,0.0,21.82,5.321.666.667
Very High,85DF,broken clouds,Buffet,motorcycle,39,4.7,21.12,65.0,0.0,22.79,4.978.333.333
Very High,9674,clear sky,Drinks,scooter,33,4.3,19.24,64.0,0.0,29.08,6.658.333.333
Very High,77BB,clear sky,Meal,scooter,29,2.5,18.94,65.0,0.0,27.25,6.611.666.667
Very High,20C3,broken clouds,Buffet,scooter,27,4.5,18.31,82.0,0.0,19.25,5.681.666.667
Very High,A347,broken clouds,Meal,motorcycle,29,4.5,21.14,65.0,0.0,22.49,52.35
Very High,B82A,clear sky,Meal,motorcycle,39,4.0,26.97,50.0,0.0,18.37,48.2
Very High,334F,broken clouds,Buffet,scooter,25,4.9,21.02,65.0,0.0,33.29,6.118.333.333
Very High,6F7,clear sky,Meal,motorcycle,29,4.6,19.53,65.0,0.0,30.54,5.518.333.333
Very High,CEE8,clear sky,Drinks,motorcycle,24,4.8,21.4,53.0,0.0,39.69,62.8
Very High,D333,clear sky,Buffet,motorcycle,21,4.4,8.93,80.0,0.0,29.71,7.516.666.667
Very High,21AC,scattered clouds,Buffet,motorcycle,21,4.6,26.45,87.0,0.0,22.56,62.25
Very High,8D85,clear sky,Snack,scooter,38,4.6,17.73,67.0,0.0,26.18,50.95
Very High,39A2,haze,Drinks,motorcycle,36,4.6,18.74,64.0,0.0,20.8,59.9
Very High,B47F,clear sky,Buffet,scooter,22,4.7,19.71,47.0,0.0,29.44,4.986.666.667
Very High,2.30E+04,smoke,Snack,electric_scooter,31,4.1,26.36,44.0,0.0,30.61,8.271.666.667
Very High,127A,scattered clouds,Drinks,electric_scooter,28,4.7,26.48,87.0,0.0,30.52,8.436.666.667
Very High,A4BC,clear sky,Drinks,scooter,27,4.5,19.47,65.0,0.0,25.16,6.126.666.667
Very High,A0FA,clear sky,Buffet,scooter,30,4.9,17.3,53.0,0.0,26.88,4.973.333.333
Very High,B417,smoke,Snack,scooter,36,4.6,27.05,44.0,0.0,29.68,72
Very High,1317,scattered clouds,Snack,motorcycle,32,4.6,26.41,73.0,0.0,28.49,6.923.333.333
Very High,C530,mist,Buffet,motorcycle,34,4.9,17.15,82.0,0.0,23.72,62.25
Very High,76FC,scattered clouds,Drinks,scooter,20,4.6,26.4,87.0,0.0,24.59,7.203.333.333
Very High,8625,clear sky,Drinks,motorcycle,34,4.5,19.91,47.0,0.0,29.78,5.728.333.333
Very High,9BCA,scattered clouds,Drinks,scooter,29,4.8,26.4,92.0,0.0,27.57,74.05
Very High,371A,clear sky,Drinks,motorcycle,23,4.7,19.13,65.0,0.0,21.42,5.843.333.333
Very High,2.20E+04,broken clouds,Meal,motorcycle,37,4.8,21.25,66.0,0.0,25.6,5.018.333.333
Very High,C611,clear sky,Meal,motorcycle,28,4.9,19.99,56.0,0.0,27.05,5.611.666.667
Very High,FA8,smoke,Meal,motorcycle,37,4.0,26.69,44.0,0.0,19.24,53.9
Very High,A2F1,broken clouds,Snack,motorcycle,33,4.8,21.14,65.0,0.0,22.49,5.563.333.333
Very High,239F,clear sky,Drinks,motorcycle,34,3.5,26.99,48.0,0.0,25.54,6.336.666.667
Very High,5222,clear sky,Drinks,scooter,20,4.3,17.73,67.0,0.0,26.18,5.616.666.667
Very High,86A8,clear sky,Snack,electric_scooter,28,4.6,18.91,64.0,0.0,20.24,5.938.333.333
Very High,B329,clear sky,Drinks,motorcycle,37,4.8,25.56,47.0,0.0,35.1,8.931.666.667
Very High,766A,clear sky,Drinks,scooter,20,4.6,19.53,65.0,0.0,30.42,6.418.333.333
Very High,4610,clear sky,Snack,motorcycle,36,4.6,24.74,47.0,0.0,22.23,5.668.333.333
Very High,1BD7,scattered clouds,Snack,motorcycle,21,4.4,26.42,87.0,0.0,21.39,6.343.333.333
Very High,6DD9,clear sky,Snack,electric_scooter,27,4.7,17.22,53.0,0.0,31.11,53.45
Very High,2BFC,scattered clouds,Snack,motorcycle,32,4.8,26.36,87.0,0.0,26.35,6.041.666.667
Very High,D1BD,mist,Snack,motorcycle,27,4.4,23.94,88.0,0.0,31.38,6.166.666.667
Very High,A540,broken clouds,Meal,motorcycle,31,4.9,21.33,67.0,0.0,28.06,52.1
Very High,D2B,mist,Meal,motorcycle,21,4.6,25.27,73.0,0.0,32.94,5.078.333.333
Very High,4345,mist,Meal,scooter,21,4.6,19.49,93.0,0.0,26.71,5.071.666.667
Very High,AD5E,scattered clouds,Snack,motorcycle,33,4.5,26.45,87.0,0.0,30.77,7.656.666.667
Very High,335C,scattered clouds,Meal,motorcycle,31,4.4,26.44,87.0,0.0,18.15,5.551.666.667
Very High,BF96,mist,Buffet,motorcycle,29,4.6,16.77,82.0,0.0,23.36,5.986.666.667
Very High,574E,broken clouds,Snack,scooter,39,4.8,21.01,64.0,0.0,25.41,60.15
Very High,1DE9,scattered clouds,Meal,scooter,29,4.1,26.45,87.0,0.0,22.18,5.841.666.667
Very High,3.00E+07,smoke,Buffet,motorcycle,30,4.5,26.52,44.0,0.0,16.71,5.886.666.667
Very High,1009,clear sky,Buffet,motorcycle,32,4.9,17.29,53.0,0.0,27.38,4.898.333.333
Very High,4E5E,clear sky,Meal,motorcycle,24,4.6,18.78,65.0,0.0,29.35,60.4
Very High,1759,scattered clouds,Buffet,motorcycle,39,4.3,26.4,87.0,0.0,22.96,6.046.666.667
Very High,329E,clear sky,Buffet,scooter,32,4.5,25.56,47.0,0.0,35.1,8.211.666.667
Very High,8D08,smoke,Drinks,motorcycle,25,4.7,25.5,44.0,0.0,24.72,7.718.333.333
Very High,151E,scattered clouds,Buffet,motorcycle,31,4.9,26.41,92.0,0.0,25.91,6.386.666.667
Very High,B221,clear sky,Snack,scooter,31,3.9,19.56,45.0,0.0,20.2,5.036.666.667
Very High,7CB5,mist,Drinks,electric_scooter,30,5.0,25.18,73.0,0.0,24.84,5.943.333.333
Very High,AF06,clear sky,Snack,scooter,20,4.6,19.49,65.0,0.0,29.57,5.808.333.333
Very High,D6DF,clear sky,Buffet,motorcycle,37,4.7,21.44,53.0,0.0,31.53,4.848.333.333
Very High,3FB4,smoke,Snack,scooter,26,3.5,25.73,44.0,0.0,28.27,6.428.333.333
Very High,9FCD,clear sky,Snack,motorcycle,29,4.6,27.04,48.0,0.0,42.66,1.005.833.333
Very High,5C7B,clear sky,Meal,electric_scooter,20,4.8,18.94,65.0,0.0,28.3,65.6
Very High,2D3C,scattered clouds,Drinks,motorcycle,28,4.7,26.45,87.0,0.0,22.56,6.908.333.333
Very High,E120,mist,Buffet,electric_scooter,34,4.1,23.91,88.0,0.0,24.16,5.406.666.667
Very High,24AB,scattered clouds,Meal,scooter,24,4.9,26.4,87.0,0.0,22.96,5.841.666.667
Very High,2DC2,haze,Snack,scooter,35,3.8,18.37,68.0,0.0,20.8,5.473.333.333
Very High,D00D,clear sky,Drinks,scooter,22,4.9,9.11,79.0,0.0,25.79,81.4
Very High,CD24,clear sky,Drinks,motorcycle,39,3.7,19.97,56.0,0.0,29.39,63.6
Very High,BD49,clear sky,Snack,motorcycle,28,4.8,19.33,65.0,0.0,21.6,52.25
Very High,B512,mist,Snack,scooter,29,4.7,19.77,93.0,0.0,22.91,6.023.333.333
Very High,8131,smoke,Snack,motorcycle,27,4.4,26.71,44.0,0.0,20.7,62.9
Very High,3F23,clear sky,Drinks,motorcycle,25,4.9,17.25,53.0,0.0,31.28,57.85
Very High,BBAF,broken clouds,Meal,motorcycle,27,4.7,20.95,65.0,0.0,34.27,5.313.333.333
Very High,A5D9,smoke,Buffet,scooter,23,4.9,25.5,44.0,0.0,24.82,7.013.333.333
Very High,7F0B,clear sky,Meal,motorcycle,38,4.6,17.3,53.0,0.0,26.88,47.5
Very High,DA4,smoke,Snack,motorcycle,21,4.6,25.84,44.0,0.0,31.22,7.373.333.333
Very High,A3AF,clear sky,Snack,motorcycle,33,4.3,19.26,65.0,0.0,16.89,5.163.333.333
Very High,22DA,mist,Snack,motorcycle,37,4.6,25.14,73.0,0.0,27.2,5.381.666.667
Very High,AB6F,broken clouds,Snack,scooter,35,4.8,21.02,65.0,0.0,33.29,62.6
Very High,299D,broken clouds,Buffet,motorcycle,23,4.7,18.28,82.0,0.0,22.87,4.963.333.333
Very High,DE00,clear sky,Meal,scooter,37,3.6,18.54,59.0,0.0,39.1,4.746.666.667
Very High,401F,clear sky,Drinks,motorcycle,38,3.5,19.56,45.0,0.0,20.22,5.531.666.667
Very High,A876,smoke,Drinks,electric_scooter,39,4.9,27.02,44.0,0.0,19.55,6.203.333.333
Very High,716B,overcast clouds,Snack,motorcycle,29,4.6,21.12,64.0,0.0,21.45,5.308.333.333
Very High,994A,broken clouds,Drinks,motorcycle,36,5.0,21.08,65.0,0.0,30.83,7.856.666.667
Very High,CE79,clear sky,Snack,electric_scooter,27,4.7,19.98,56.0,0.0,27.69,5.678.333.333
Very High,6546,clear sky,Drinks,electric_scooter,22,4.8,27.04,48.0,0.0,23.41,6.536.666.667
Very High,2219,broken clouds,Snack,motorcycle,30,5.0,21.08,65.0,0.0,30.49,6.243.333.333
Very High,5100,smoke,Buffet,scooter,33,4.7,26.52,44.0,0.0,16.71,5.873.333.333
Very High,C390,mist,Drinks,motorcycle,32,4.6,16.78,82.0,0.0,22.42,6.998.333.333
Very High,9956,clear sky,Drinks,motorcycle,38,4.0,19.72,46.0,0.0,27.63,5.566.666.667
Very High,AA10,smoke,Snack,motorcycle,38,4.7,27.05,44.0,0.0,33.59,72.25
Very High,E202,clear sky,Meal,motorcycle,20,4.6,11.65,81.0,0.0,44.13,1.004.833.333
Very High,1783,clear sky,Meal,motorcycle,36,4.6,19.32,65.0,0.0,19.2,4.823.333.333
Very High,D325,clear sky,Drinks,electric_scooter,27,4.2,21.77,56.0,0.0,23.26,5.826.666.667
Very High,8351,clear sky,Drinks,motorcycle,30,4.5,26.86,48.0,0.0,36.62,90.6
Very High,5B45,scattered clouds,Drinks,scooter,30,4.7,26.36,87.0,0.0,26.35,6.436.666.667
Very High,6EBA,overcast clouds,Meal,motorcycle,29,4.6,21.23,64.0,0.0,22.36,5.108.333.333
Very High,C40A,clear sky,Buffet,electric_scooter,23,4.8,21.75,56.0,0.0,27.29,5.768.333.333
Very High,7.60E+09,smoke,Drinks,motorcycle,35,4.6,26.96,44.0,0.0,25.01,6.171.666.667
Very High,4A92,clear sky,Buffet,motorcycle,33,4.1,19.34,65.0,0.0,24.75,6.308.333.333
Very High,2AD5,clear sky,Snack,scooter,37,3.5,25.56,47.0,0.0,35.1,84.15
Very High,5CFF,scattered clouds,Meal,scooter,24,4.4,26.45,87.0,0.0,18.75,5.318.333.333
Very High,7FA8,overcast clouds,Buffet,motorcycle,34,4.3,21.13,64.0,0.0,24.65,56.75
Very High,7585,clear sky,Buffet,motorcycle,28,3.3,27.04,48.0,0.0,33.46,7.878.333.333
Very High,2FD3,scattered clouds,Meal,motorcycle,34,4.6,26.48,87.0,0.0,18.22,54.75
Very High,5A8E,clear sky,Snack,scooter,32,5.0,16.22,67.0,0.0,26.1,5.256.666.667
Very High,7BAA,scattered clouds,Meal,scooter,23,4.6,26.47,87.0,0.0,19.3,56.05
Very High,33CC,broken clouds,Meal,motorcycle,28,4.9,21.19,65.0,0.0,30.66,6.226.666.667
Very High,56FC,clear sky,Snack,motorcycle,27,4.9,27.04,48.0,0.0,42.6,99.85
Very High,5F64,scattered clouds,Snack,motorcycle,31,4.7,26.42,87.0,0.0,21.39,63.2
Very High,8ECD,mist,Drinks,motorcycle,20,4.9,25.18,73.0,0.0,24.82,58.15
Very High,4D7E,scattered clouds,Snack,scooter,31,4.5,26.41,73.0,0.0,28.49,6.893.333.333
Very High,B2E2,clear sky,Drinks,scooter,27,4.6,19.53,65.0,0.0,30.42,6.451.666.667
Very High,B9F8,scattered clouds,Meal,scooter,29,4.7,26.47,87.0,0.0,29.62,7.623.333.333
Very High,DDE9,clear sky,Meal,motorcycle,25,4.9,18.55,58.0,0.0,43.46,5.181.666.667
Very High,202D,clear sky,Buffet,motorcycle,29,4.5,19.26,65.0,0.0,16.89,4.956.666.667
Very High,13F2,clear sky,Buffet,scooter,38,4.3,19.66,46.0,0.0,28.3,4.983.333.333
Very High,A1AD,smoke,Buffet,scooter,30,4.9,25.62,44.0,0.0,20.61,6.661.666.667
Very High,1DAF,clear sky,Buffet,motorcycle,38,4.3,26.79,47.0,0.0,21.0,5.396.666.667
Very High,D7DC,clear sky,Drinks,electric_scooter,38,3.6,21.4,53.0,0.0,39.69,62.75
Very High,C57D,clear sky,Snack,motorcycle,34,4.6,11.65,81.0,0.0,44.13,104.45
Very High,C33F,clear sky,Drinks,scooter,30,4.9,10.07,79.0,0.0,29.92,9.103.333.333
Very High,A44C,clear sky,Drinks,motorcycle,28,4.7,19.83,47.0,0.0,29.61,5.678.333.333
Very High,1551,clear sky,Buffet,motorcycle,20,4.9,17.14,54.0,0.0,28.87,4.996.666.667
Very High,2609,clear sky,Buffet,motorcycle,39,4.6,19.83,47.0,0.0,29.81,4.916.666.667
Very High,D798,clear sky,Meal,motorcycle,30,4.6,6.91,80.0,0.0,36.47,8.418.333.333
Very High,841B,mist,Drinks,motorcycle,24,4.6,19.52,93.0,0.0,26.77,70.6
Very High,63A1,clear sky,Buffet,motorcycle,26,4.9,19.22,65.0,0.0,27.75,61.75
Very High,B79,clear sky,Buffet,motorcycle,32,4.9,27.04,48.0,0.0,42.66,9.826.666.667
Very High,B660,clear sky,Buffet,scooter,35,4.5,19.34,65.0,0.0,24.84,6.303.333.333
Very High,C5CC,mist,Meal,scooter,22,4.8,22.99,94.0,0.0,31.48,5.116.666.667
Very High,C5F0,clear sky,Drinks,motorcycle,33,4.8,9.18,82.0,0.0,59.84,1.567.166.667
Very High,532E,scattered clouds,Snack,scooter,36,4.7,26.42,87.0,0.0,17.62,5.851.666.667
Very High,8915,scattered clouds,Snack,motorcycle,23,4.7,26.42,88.0,0.0,20.22,6.143.333.333
Very High,AB24,mist,Meal,motorcycle,38,3.8,25.18,73.0,0.0,24.82,4.913.333.333
Very High,8EFA,clear sky,Snack,scooter,36,4.6,25.56,47.0,0.0,35.1,8.413.333.333
Very High,4DE5,clear sky,Drinks,motorcycle,20,4.4,27.05,48.0,0.0,20.97,55.85
Very High,C2DE,clear sky,Meal,motorcycle,35,4.1,18.27,58.0,0.0,29.43,5.676.666.667
Very High,8C80,scattered clouds,Meal,motorcycle,25,4.6,26.4,73.0,0.0,28.99,6.536.666.667
Very High,34DB,clear sky,Drinks,scooter,34,4.6,22.85,43.0,0.0,25.4,55.05
Very High,6.20E+06,clear sky,Drinks,motorcycle,24,4.9,17.22,53.0,0.0,26.83,58.1
Very High,D8E2,scattered clouds,Snack,scooter,27,4.6,25.88,61.0,0.0,21.77,54.8
Very High,2F7B,scattered clouds,Snack,motorcycle,38,4.3,26.39,87.0,0.0,19.45,60.85
Very High,D425,clear sky,Snack,electric_scooter,34,4.9,7.87,80.0,0.0,41.8,9.836.666.667
Very High,2529,clear sky,Buffet,scooter,34,4.6,27.04,48.0,0.0,24.56,6.373.333.333
Very High,3164,mist,Snack,scooter,33,4.4,19.45,93.0,0.0,26.52,5.406.666.667
Very High,6F31,broken clouds,Snack,scooter,30,4.6,17.65,82.0,0.0,25.66,60.15
Very High,3208,clear sky,Meal,scooter,20,4.7,19.48,46.0,0.0,25.07,5.243.333.333
Very High,60D,scattered clouds,Buffet,motorcycle,29,4.6,18.03,82.0,0.0,28.41,51.8
Very High,9A19,clear sky,Meal,motorcycle,25,5.0,19.12,65.0,0.0,22.29,4.688.333.333
Very High,93B2,smoke,Buffet,motorcycle,36,4.8,25.76,44.0,0.0,19.35,6.381.666.667
